"SA_GUID__1","householdsTotal","noHeating","noRenewableEnergyHouses","yearBuilt","mobHome","unoccupiedDwellings","oneParent","onePerson","noCar","noInternet","priWater","familyUnits"
"4c07d11e-2500-851d-e053-ca3ca8c0ca7f",101,2,85,2,0,5,12,25,4,4,0,6
"4c07d11e-2527-851d-e053-ca3ca8c0ca7f",104,1,98,48,0,3,27,24,29,11,0,5
"4c07d11e-1c5a-851d-e053-ca3ca8c0ca7f",86,1,84,0,0,5,17,23,9,6,0,3
"4c07d11e-1c77-851d-e053-ca3ca8c0ca7f",108,0,94,1,0,7,19,16,10,2,1,17
"4c07d11e-1c80-851d-e053-ca3ca8c0ca7f",89,1,81,0,0,6,13,18,8,7,1,11
"4c07d11e-1c94-851d-e053-ca3ca8c0ca7f",72,0,57,50,0,13,10,16,3,2,0,6
"4c07d11e-1cae-851d-e053-ca3ca8c0ca7f",110,1,91,16,0,9,8,31,9,4,0,15
"4c07d11e-1cb0-851d-e053-ca3ca8c0ca7f",104,0,84,1,0,6,5,26,1,2,0,11
"4c07d11e-1cb5-851d-e053-ca3ca8c0ca7f",115,1,108,1,0,5,18,17,9,3,1,13
"4c07d11e-1cb9-851d-e053-ca3ca8c0ca7f",114,0,104,9,0,4,25,33,30,16,0,9
"4c07d11e-2272-851d-e053-ca3ca8c0ca7f",77,1,52,24,0,25,11,15,4,5,0,6
"4c07d11e-2285-851d-e053-ca3ca8c0ca7f",69,1,42,6,0,14,9,11,4,4,0,8
"4c07d11e-2288-851d-e053-ca3ca8c0ca7f",72,0,57,5,0,8,8,16,6,0,0,8
"4c07d11e-2290-851d-e053-ca3ca8c0ca7f",90,1,82,0,0,12,10,17,8,1,1,7
"4c07d11e-2296-851d-e053-ca3ca8c0ca7f",85,0,65,1,0,8,8,15,3,5,0,13
"4c07d11e-22a0-851d-e053-ca3ca8c0ca7f",73,0,64,0,0,3,8,3,1,1,0,14
"4c07d11e-22b2-851d-e053-ca3ca8c0ca7f",130,6,106,51,0,15,19,71,48,27,0,9
"4c07d11e-22cc-851d-e053-ca3ca8c0ca7f",90,0,84,0,0,5,12,6,3,0,0,24
"4c07d11e-1ec0-851d-e053-ca3ca8c0ca7f",96,3,95,17,0,50,12,51,42,10,1,3
"4c07d11e-1ec5-851d-e053-ca3ca8c0ca7f",122,1,104,0,0,6,10,20,2,1,0,24
"4c07d11e-1ed8-851d-e053-ca3ca8c0ca7f",101,5,78,17,0,20,7,37,8,9,0,4
"4c07d11e-1edc-851d-e053-ca3ca8c0ca7f",86,0,77,0,0,7,10,18,10,2,0,8
"4c07d11e-1ee0-851d-e053-ca3ca8c0ca7f",67,1,44,2,0,35,9,22,10,2,0,5
"4c07d11e-1f0d-851d-e053-ca3ca8c0ca7f",55,0,41,2,0,25,4,11,7,6,0,4
"4c07d11e-1f25-851d-e053-ca3ca8c0ca7f",127,3,107,5,0,14,16,39,22,21,0,8
"4c07d11e-1f29-851d-e053-ca3ca8c0ca7f",129,1,114,0,0,6,20,16,8,7,0,41
"4c07d11e-21ee-851d-e053-ca3ca8c0ca7f",119,0,99,0,0,7,18,28,5,5,0,19
"4c07d11e-2200-851d-e053-ca3ca8c0ca7f",124,1,109,1,0,4,21,30,22,10,1,6
"4c07d11e-2223-851d-e053-ca3ca8c0ca7f",118,0,84,2,0,10,25,24,17,11,1,19
"4c07d11e-2228-851d-e053-ca3ca8c0ca7f",145,0,86,0,0,15,34,21,28,7,0,21
"4c07d11e-222b-851d-e053-ca3ca8c0ca7f",110,0,62,23,1,3,13,27,17,19,0,11
"4c07d11e-222c-851d-e053-ca3ca8c0ca7f",110,0,99,5,0,11,30,28,21,7,1,12
"4c07d11e-222e-851d-e053-ca3ca8c0ca7f",110,2,83,14,0,6,8,19,8,6,0,18
"4c07d11e-224a-851d-e053-ca3ca8c0ca7f",108,1,94,18,0,7,30,18,22,17,0,11
"4c07d11e-1f4e-851d-e053-ca3ca8c0ca7f",175,0,154,5,0,9,38,29,12,9,1,30
"4c07d11e-1f56-851d-e053-ca3ca8c0ca7f",114,1,104,6,0,12,17,18,8,6,0,12
"4c07d11e-1f61-851d-e053-ca3ca8c0ca7f",152,2,133,41,0,32,7,64,42,19,0,10
"4c07d11e-1f68-851d-e053-ca3ca8c0ca7f",68,1,55,9,0,17,7,21,9,4,1,1
"4c07d11e-1f6d-851d-e053-ca3ca8c0ca7f",93,2,90,0,0,6,10,7,12,3,0,12
"4c07d11e-1f74-851d-e053-ca3ca8c0ca7f",98,0,83,0,0,5,7,13,2,2,0,12
"4c07d11e-1f7e-851d-e053-ca3ca8c0ca7f",76,1,71,0,0,5,9,9,3,3,0,8
"4c07d11e-1f8d-851d-e053-ca3ca8c0ca7f",84,0,63,9,0,4,10,12,5,7,0,7
"4c07d11e-1f38-851d-e053-ca3ca8c0ca7f",74,1,63,1,0,6,8,22,5,5,0,5
"4c07d11e-1f3a-851d-e053-ca3ca8c0ca7f",112,0,103,0,0,4,11,10,3,0,0,23
"4c07d11e-1f3c-851d-e053-ca3ca8c0ca7f",110,0,94,2,0,8,11,30,5,4,0,7
"4c07d11e-1f43-851d-e053-ca3ca8c0ca7f",111,1,96,3,0,10,17,23,15,6,0,19
"4c07d11e-1f45-851d-e053-ca3ca8c0ca7f",111,3,98,5,0,30,15,36,28,16,0,7
"4c07d11e-1f4c-851d-e053-ca3ca8c0ca7f",111,1,106,0,0,10,17,11,8,0,0,20
"4c07d11e-1f50-851d-e053-ca3ca8c0ca7f",93,0,81,11,0,4,20,27,32,13,0,14
"4c07d11e-1f52-851d-e053-ca3ca8c0ca7f",111,1,110,0,0,6,22,13,14,1,0,25
"4c07d11e-1fac-851d-e053-ca3ca8c0ca7f",71,2,71,13,0,19,8,33,33,6,1,4
"4c07d11e-1fb0-851d-e053-ca3ca8c0ca7f",89,0,65,0,0,6,8,19,5,4,0,5
"4c07d11e-1fc3-851d-e053-ca3ca8c0ca7f",74,1,68,2,0,8,22,19,42,17,0,16
"4c07d11e-1fcf-851d-e053-ca3ca8c0ca7f",139,1,124,2,0,16,10,58,10,7,2,6
"4c07d11e-1fde-851d-e053-ca3ca8c0ca7f",95,0,87,0,0,13,11,22,10,5,1,18
"4c07d11e-1fe7-851d-e053-ca3ca8c0ca7f",80,2,63,26,0,25,12,23,18,5,0,5
"4c07d11e-1fea-851d-e053-ca3ca8c0ca7f",105,2,80,45,0,16,14,30,19,21,0,8
"4c07d11e-1ff3-851d-e053-ca3ca8c0ca7f",98,0,69,1,0,2,8,24,5,3,1,7
"4c07d11e-1e3b-851d-e053-ca3ca8c0ca7f",131,0,131,1,0,8,14,22,12,6,0,9
"4c07d11e-1e42-851d-e053-ca3ca8c0ca7f",101,1,71,19,0,19,6,29,8,3,0,8
"4c07d11e-1e52-851d-e053-ca3ca8c0ca7f",87,0,78,1,0,6,10,29,16,14,0,4
"4c07d11e-1e59-851d-e053-ca3ca8c0ca7f",112,0,97,1,0,12,11,42,11,9,0,9
"4c07d11e-1e67-851d-e053-ca3ca8c0ca7f",96,1,77,61,0,8,11,27,7,2,0,8
"4c07d11e-1e7b-851d-e053-ca3ca8c0ca7f",75,0,66,47,0,19,11,17,12,4,0,6
"4c07d11e-1e88-851d-e053-ca3ca8c0ca7f",96,5,92,67,0,30,4,56,43,9,0,1
"4c07d11e-1e8b-851d-e053-ca3ca8c0ca7f",78,1,66,9,0,15,13,21,15,11,2,3
"4c07d11e-252b-851d-e053-ca3ca8c0ca7f",135,2,130,33,0,8,3,40,56,9,1,1
"4c07d11e-2552-851d-e053-ca3ca8c0ca7f",106,2,94,1,0,3,10,24,7,8,1,8
"4c07d11e-255f-851d-e053-ca3ca8c0ca7f",77,0,73,2,0,9,3,43,28,24,1,3
"4c07d11e-2570-851d-e053-ca3ca8c0ca7f",111,0,101,1,0,7,10,30,12,9,0,9
"4c07d11e-2574-851d-e053-ca3ca8c0ca7f",89,0,88,43,0,11,16,33,30,21,0,3
"4c07d11e-257d-851d-e053-ca3ca8c0ca7f",78,0,62,1,0,3,6,15,3,1,0,9
"4c07d11e-2581-851d-e053-ca3ca8c0ca7f",77,2,55,2,0,2,5,16,8,3,0,7
"4c07d11e-2583-851d-e053-ca3ca8c0ca7f",98,0,78,1,0,5,4,13,5,2,0,22
"4c07d11e-20c9-851d-e053-ca3ca8c0ca7f",96,1,83,2,0,3,15,18,3,5,0,11
"4c07d11e-20ce-851d-e053-ca3ca8c0ca7f",95,2,74,21,0,5,11,33,13,7,0,9
"4c07d11e-20e9-851d-e053-ca3ca8c0ca7f",99,0,81,0,0,10,6,16,3,2,0,16
"4c07d11e-20f3-851d-e053-ca3ca8c0ca7f",101,1,87,67,0,22,2,47,41,3,1,4
"4c07d11e-20ff-851d-e053-ca3ca8c0ca7f",135,2,114,31,0,16,6,57,38,20,0,11
"4c07d11e-210e-851d-e053-ca3ca8c0ca7f",132,0,114,3,0,14,7,38,13,5,0,16
"4c07d11e-2115-851d-e053-ca3ca8c0ca7f",121,2,120,0,0,6,55,8,36,5,0,49
"4c07d11e-214b-851d-e053-ca3ca8c0ca7f",92,0,75,26,0,6,5,23,3,3,0,9
"4c07d11e-1f2a-851d-e053-ca3ca8c0ca7f",66,2,60,1,0,22,7,22,10,5,2,2
"4c07d11e-1f36-851d-e053-ca3ca8c0ca7f",124,3,102,46,0,79,12,60,29,17,0,1
"4c07d11e-1f3d-851d-e053-ca3ca8c0ca7f",113,0,95,2,0,8,17,26,10,8,0,6
"4c07d11e-1f47-851d-e053-ca3ca8c0ca7f",128,0,111,0,0,9,8,44,10,7,0,3
"4c07d11e-1f51-851d-e053-ca3ca8c0ca7f",103,0,91,16,0,12,14,13,8,1,0,12
"4c07d11e-1f55-851d-e053-ca3ca8c0ca7f",148,0,100,1,1,4,30,25,19,10,1,28
"4c07d11e-1f57-851d-e053-ca3ca8c0ca7f",121,0,110,2,0,5,17,18,11,4,0,17
"4c07d11e-1f65-851d-e053-ca3ca8c0ca7f",99,0,92,0,0,1,11,13,2,0,0,14
"4c07d11e-2254-851d-e053-ca3ca8c0ca7f",116,3,110,0,0,3,22,17,13,9,0,17
"4c07d11e-2257-851d-e053-ca3ca8c0ca7f",81,1,77,0,0,2,27,26,22,4,0,24
"4c07d11e-2259-851d-e053-ca3ca8c0ca7f",112,0,109,0,0,4,34,14,35,7,0,14
"4c07d11e-225b-851d-e053-ca3ca8c0ca7f",111,0,87,1,0,9,15,29,8,7,2,11
"4c07d11e-2261-851d-e053-ca3ca8c0ca7f",112,0,99,1,0,4,11,12,13,1,0,16
"4c07d11e-226d-851d-e053-ca3ca8c0ca7f",88,0,79,0,0,11,4,19,0,1,0,15
"4c07d11e-226f-851d-e053-ca3ca8c0ca7f",99,0,80,0,0,10,5,22,2,3,0,11
"4c07d11e-2273-851d-e053-ca3ca8c0ca7f",102,3,59,62,0,38,7,35,15,13,0,8
"4c07d11e-1f49-851d-e053-ca3ca8c0ca7f",66,1,57,1,0,15,4,21,8,6,0,2
"4c07d11e-1f4a-851d-e053-ca3ca8c0ca7f",139,2,116,0,1,5,36,22,17,9,0,24
"4c07d11e-1f4f-851d-e053-ca3ca8c0ca7f",79,1,65,4,0,9,8,16,8,10,0,3
"4c07d11e-1f54-851d-e053-ca3ca8c0ca7f",82,1,67,26,0,17,5,22,12,8,0,5
"4c07d11e-1f6e-851d-e053-ca3ca8c0ca7f",72,2,67,5,0,14,15,12,31,12,1,12
"4c07d11e-1f7f-851d-e053-ca3ca8c0ca7f",89,3,77,1,0,1,16,25,27,27,0,10
"4c07d11e-1f80-851d-e053-ca3ca8c0ca7f",99,0,83,0,0,3,7,12,1,1,0,14
"4c07d11e-1f82-851d-e053-ca3ca8c0ca7f",123,0,111,1,1,8,24,29,25,10,0,6
"4c07d11e-1cdb-851d-e053-ca3ca8c0ca7f",131,0,109,36,0,11,8,50,22,13,0,4
"4c07d11e-1cdd-851d-e053-ca3ca8c0ca7f",96,0,87,9,0,5,16,35,32,14,0,4
"4c07d11e-1ce0-851d-e053-ca3ca8c0ca7f",94,0,70,2,0,4,8,21,4,3,0,14
"4c07d11e-1ce9-851d-e053-ca3ca8c0ca7f",110,1,96,9,0,9,14,40,40,24,0,6
"4c07d11e-1cee-851d-e053-ca3ca8c0ca7f",68,0,62,11,0,5,8,6,1,0,0,18
"4c07d11e-1cf9-851d-e053-ca3ca8c0ca7f",81,2,78,17,0,2,12,26,21,11,0,6
"4c07d11e-1d00-851d-e053-ca3ca8c0ca7f",77,0,65,1,0,10,12,21,17,22,1,20
"4c07d11e-1d05-851d-e053-ca3ca8c0ca7f",105,0,92,5,0,12,7,33,28,11,0,7
"4c07d11e-22cd-851d-e053-ca3ca8c0ca7f",95,0,89,0,0,1,11,15,1,2,0,14
"4c07d11e-22d7-851d-e053-ca3ca8c0ca7f",82,0,63,0,0,9,13,15,13,7,1,9
"4c07d11e-22de-851d-e053-ca3ca8c0ca7f",86,3,73,14,0,8,6,36,31,31,0,1
"4c07d11e-22ea-851d-e053-ca3ca8c0ca7f",121,1,89,30,0,34,17,38,19,17,0,8
"4c07d11e-2319-851d-e053-ca3ca8c0ca7f",123,4,76,36,0,12,9,39,15,16,6,12
"4c07d11e-2324-851d-e053-ca3ca8c0ca7f",100,0,66,1,0,3,11,18,4,6,0,16
"4c07d11e-2333-851d-e053-ca3ca8c0ca7f",109,0,94,0,0,2,17,21,9,9,0,11
"4c07d11e-2345-851d-e053-ca3ca8c0ca7f",96,0,68,0,0,4,13,15,4,2,0,17
"4c07d11e-2310-851d-e053-ca3ca8c0ca7f",82,0,82,0,0,12,9,17,8,2,0,6
"4c07d11e-2317-851d-e053-ca3ca8c0ca7f",125,1,107,2,1,4,8,17,12,3,0,31
"4c07d11e-2320-851d-e053-ca3ca8c0ca7f",81,2,78,1,0,6,4,23,12,5,0,6
"4c07d11e-2329-851d-e053-ca3ca8c0ca7f",83,2,61,49,0,9,7,29,14,4,0,8
"4c07d11e-2342-851d-e053-ca3ca8c0ca7f",122,0,114,1,0,14,24,32,9,5,0,12
"4c07d11e-2343-851d-e053-ca3ca8c0ca7f",114,0,74,0,0,8,10,8,1,0,0,22
"4c07d11e-2344-851d-e053-ca3ca8c0ca7f",71,0,67,4,0,24,17,20,23,13,0,6
"4c07d11e-2352-851d-e053-ca3ca8c0ca7f",132,1,110,1,0,8,14,22,14,4,0,10
"4c07d11e-1f90-851d-e053-ca3ca8c0ca7f",107,0,99,4,0,10,14,38,35,15,0,8
"4c07d11e-1f93-851d-e053-ca3ca8c0ca7f",94,0,72,0,0,4,5,19,6,5,0,5
"4c07d11e-1f9b-851d-e053-ca3ca8c0ca7f",109,1,107,0,0,7,20,19,11,7,0,17
"4c07d11e-1fa3-851d-e053-ca3ca8c0ca7f",119,1,113,0,0,11,14,13,3,6,0,17
"4c07d11e-1fa4-851d-e053-ca3ca8c0ca7f",117,1,114,1,0,13,13,11,9,1,3,27
"4c07d11e-1fa7-851d-e053-ca3ca8c0ca7f",140,0,134,2,0,9,29,17,6,2,0,34
"4c07d11e-1faf-851d-e053-ca3ca8c0ca7f",93,2,82,1,0,6,11,24,34,7,0,10
"4c07d11e-1fb4-851d-e053-ca3ca8c0ca7f",100,3,84,2,0,16,14,37,21,16,0,4
"4c07d11e-1f5c-851d-e053-ca3ca8c0ca7f",104,0,85,6,0,20,6,35,22,23,0,16
"4c07d11e-1f6c-851d-e053-ca3ca8c0ca7f",146,1,138,1,0,11,20,30,27,6,1,19
"4c07d11e-1f8e-851d-e053-ca3ca8c0ca7f",122,0,116,0,0,10,28,14,17,6,0,17
"4c07d11e-1f9f-851d-e053-ca3ca8c0ca7f",143,0,119,60,2,14,13,35,30,27,0,11
"4c07d11e-1fa6-851d-e053-ca3ca8c0ca7f",80,0,77,0,0,6,18,12,7,3,0,13
"4c07d11e-1fa8-851d-e053-ca3ca8c0ca7f",73,1,63,26,0,11,7,28,15,6,1,7
"4c07d11e-1fc1-851d-e053-ca3ca8c0ca7f",126,1,117,20,0,21,16,41,44,22,1,4
"4c07d11e-1fe4-851d-e053-ca3ca8c0ca7f",83,0,70,1,0,5,7,12,1,0,0,10
"4c07d11e-200b-851d-e053-ca3ca8c0ca7f",104,1,89,1,0,8,12,22,12,10,0,10
"4c07d11e-2036-851d-e053-ca3ca8c0ca7f",82,0,82,0,0,10,8,28,16,3,0,0
"4c07d11e-2040-851d-e053-ca3ca8c0ca7f",112,0,100,36,0,10,5,20,12,5,0,10
"4c07d11e-2056-851d-e053-ca3ca8c0ca7f",76,6,70,28,0,47,11,36,31,18,1,3
"4c07d11e-205d-851d-e053-ca3ca8c0ca7f",80,2,67,0,0,9,8,17,3,0,0,3
"4c07d11e-205f-851d-e053-ca3ca8c0ca7f",99,0,87,0,0,6,11,15,1,2,1,19
"4c07d11e-2066-851d-e053-ca3ca8c0ca7f",73,1,60,56,0,17,6,18,11,1,0,3
"4c07d11e-2067-851d-e053-ca3ca8c0ca7f",103,1,95,16,0,10,19,19,6,4,0,6
"4c07d11e-2585-851d-e053-ca3ca8c0ca7f",122,0,92,1,0,3,4,24,2,3,0,17
"4c07d11e-25a1-851d-e053-ca3ca8c0ca7f",91,3,87,39,0,13,18,37,35,13,0,8
"4c07d11e-25bb-851d-e053-ca3ca8c0ca7f",99,1,76,5,0,6,12,21,8,0,0,6
"4c07d11e-25d4-851d-e053-ca3ca8c0ca7f",132,1,106,3,0,8,15,24,6,4,0,22
"4c07d11e-25d5-851d-e053-ca3ca8c0ca7f",101,0,90,47,0,5,10,21,14,5,0,13
"4c07d11e-25e0-851d-e053-ca3ca8c0ca7f",190,0,97,0,0,13,14,36,26,7,2,19
"4c07d11e-25e1-851d-e053-ca3ca8c0ca7f",104,0,68,17,0,7,2,21,9,4,0,13
"4c07d11e-25e9-851d-e053-ca3ca8c0ca7f",112,3,95,94,0,13,1,58,37,12,1,10
"4c07d11e-1f73-851d-e053-ca3ca8c0ca7f",74,0,66,0,0,1,5,4,0,1,0,17
"4c07d11e-1f78-851d-e053-ca3ca8c0ca7f",103,1,84,0,0,6,9,22,9,3,1,14
"4c07d11e-1f7c-851d-e053-ca3ca8c0ca7f",81,0,73,0,0,2,12,15,3,1,0,9
"4c07d11e-1f8a-851d-e053-ca3ca8c0ca7f",94,0,69,0,0,10,8,14,5,7,0,7
"4c07d11e-1f97-851d-e053-ca3ca8c0ca7f",97,1,94,0,0,8,23,14,16,0,1,19
"4c07d11e-1fb3-851d-e053-ca3ca8c0ca7f",112,0,102,0,0,7,29,15,8,3,0,15
"4c07d11e-1fb5-851d-e053-ca3ca8c0ca7f",69,4,65,18,0,37,13,26,19,11,1,4
"4c07d11e-1fd1-851d-e053-ca3ca8c0ca7f",75,2,67,40,0,9,15,20,16,11,0,11
"4c07d11e-214d-851d-e053-ca3ca8c0ca7f",68,0,50,22,0,12,4,15,5,4,0,7
"4c07d11e-2159-851d-e053-ca3ca8c0ca7f",129,1,125,6,0,6,14,41,30,13,0,12
"4c07d11e-2162-851d-e053-ca3ca8c0ca7f",92,0,80,15,0,7,9,19,11,7,0,10
"4c07d11e-2167-851d-e053-ca3ca8c0ca7f",71,1,71,24,0,4,5,19,7,6,0,7
"4c07d11e-216b-851d-e053-ca3ca8c0ca7f",107,0,79,3,0,3,13,21,2,4,0,13
"4c07d11e-2181-851d-e053-ca3ca8c0ca7f",121,3,97,75,0,14,7,25,11,7,0,12
"4c07d11e-2187-851d-e053-ca3ca8c0ca7f",126,0,120,27,0,10,7,48,19,10,0,5
"4c07d11e-218d-851d-e053-ca3ca8c0ca7f",96,4,90,29,0,9,3,38,32,5,2,6
"4c07d11e-1e94-851d-e053-ca3ca8c0ca7f",119,2,67,9,0,19,6,36,8,2,0,6
"4c07d11e-1ea0-851d-e053-ca3ca8c0ca7f",78,0,74,5,0,5,9,22,15,8,0,8
"4c07d11e-1ea1-851d-e053-ca3ca8c0ca7f",79,3,63,9,0,7,11,22,17,15,0,8
"4c07d11e-1eab-851d-e053-ca3ca8c0ca7f",114,1,106,3,0,6,25,38,28,25,0,8
"4c07d11e-1ebd-851d-e053-ca3ca8c0ca7f",109,0,82,2,0,8,12,8,3,2,0,15
"4c07d11e-1ec9-851d-e053-ca3ca8c0ca7f",270,0,82,3,0,5,22,25,6,3,0,54
"4c07d11e-1ecc-851d-e053-ca3ca8c0ca7f",129,5,121,26,0,8,15,50,35,18,0,3
"4c07d11e-1ed1-851d-e053-ca3ca8c0ca7f",109,0,89,0,0,7,6,15,2,1,0,14
"4c07d11e-2276-851d-e053-ca3ca8c0ca7f",101,2,60,0,0,4,14,15,3,7,3,9
"4c07d11e-227e-851d-e053-ca3ca8c0ca7f",124,1,117,0,0,43,14,49,13,9,31,7
"4c07d11e-22a3-851d-e053-ca3ca8c0ca7f",109,0,97,3,0,11,15,21,7,2,0,10
"4c07d11e-22a7-851d-e053-ca3ca8c0ca7f",79,1,63,2,0,5,4,13,14,5,0,2
"4c07d11e-22ab-851d-e053-ca3ca8c0ca7f",122,1,99,0,0,4,21,22,18,5,1,11
"4c07d11e-22af-851d-e053-ca3ca8c0ca7f",86,2,79,41,0,17,10,40,28,16,2,3
"4c07d11e-22b5-851d-e053-ca3ca8c0ca7f",118,0,118,0,0,3,0,25,35,4,2,0
"4c07d11e-22be-851d-e053-ca3ca8c0ca7f",106,0,98,0,0,11,6,26,20,7,0,5
"4c07d11e-1d08-851d-e053-ca3ca8c0ca7f",88,0,74,2,0,14,17,13,11,5,0,13
"4c07d11e-1d12-851d-e053-ca3ca8c0ca7f",156,2,103,2,0,17,39,13,21,6,1,29
"4c07d11e-1d2f-851d-e053-ca3ca8c0ca7f",105,3,65,31,0,24,16,43,20,10,1,8
"4c07d11e-1d41-851d-e053-ca3ca8c0ca7f",133,4,119,17,0,7,30,37,41,28,0,6
"4c07d11e-1d53-851d-e053-ca3ca8c0ca7f",120,0,96,1,0,10,16,18,9,5,0,14
"4c07d11e-1d57-851d-e053-ca3ca8c0ca7f",127,1,111,2,0,8,18,24,3,4,0,14
"4c07d11e-1d63-851d-e053-ca3ca8c0ca7f",91,2,73,0,0,7,11,13,2,2,0,15
"4c07d11e-1d68-851d-e053-ca3ca8c0ca7f",128,0,118,0,0,12,17,33,17,6,2,12
"4c07d11e-2365-851d-e053-ca3ca8c0ca7f",109,0,84,2,0,7,22,31,36,25,0,13
"4c07d11e-23aa-851d-e053-ca3ca8c0ca7f",96,0,80,0,0,13,10,18,5,2,0,19
"4c07d11e-23b7-851d-e053-ca3ca8c0ca7f",112,2,92,9,0,26,15,31,31,8,0,14
"4c07d11e-23bd-851d-e053-ca3ca8c0ca7f",123,1,112,10,0,17,27,34,13,13,2,8
"4c07d11e-23e3-851d-e053-ca3ca8c0ca7f",111,2,92,14,0,31,11,34,18,11,3,13
"4c07d11e-23f2-851d-e053-ca3ca8c0ca7f",57,0,46,5,0,6,6,27,8,11,0,5
"4c07d11e-23f3-851d-e053-ca3ca8c0ca7f",86,2,71,0,0,14,6,10,9,6,1,18
"4c07d11e-23ff-851d-e053-ca3ca8c0ca7f",112,2,90,6,0,16,8,48,16,11,1,8
"4c07d11e-1f92-851d-e053-ca3ca8c0ca7f",115,5,89,1,0,8,22,25,41,15,3,17
"4c07d11e-1f95-851d-e053-ca3ca8c0ca7f",58,0,52,37,0,20,2,22,17,10,0,1
"4c07d11e-1f9e-851d-e053-ca3ca8c0ca7f",121,1,111,1,0,6,34,23,36,22,0,10
"4c07d11e-1fab-851d-e053-ca3ca8c0ca7f",94,0,77,1,0,3,27,9,9,5,0,25
"4c07d11e-1fbd-851d-e053-ca3ca8c0ca7f",84,0,73,2,0,3,5,16,5,5,0,9
"4c07d11e-1fbe-851d-e053-ca3ca8c0ca7f",83,2,75,12,0,8,10,23,13,5,0,4
"4c07d11e-1fc5-851d-e053-ca3ca8c0ca7f",122,0,92,0,0,6,20,14,4,6,0,22
"4c07d11e-1fe3-851d-e053-ca3ca8c0ca7f",106,0,86,44,0,5,19,21,25,10,1,9
"4c07d11e-1ff7-851d-e053-ca3ca8c0ca7f",102,4,88,26,0,22,10,30,6,13,1,13
"4c07d11e-201e-851d-e053-ca3ca8c0ca7f",95,3,86,27,0,17,18,26,37,5,0,13
"4c07d11e-202a-851d-e053-ca3ca8c0ca7f",106,0,92,0,0,0,12,13,4,1,0,13
"4c07d11e-203e-851d-e053-ca3ca8c0ca7f",87,0,65,7,0,17,7,30,4,11,0,10
"4c07d11e-204a-851d-e053-ca3ca8c0ca7f",122,1,109,0,0,13,10,33,4,5,1,12
"4c07d11e-2052-851d-e053-ca3ca8c0ca7f",117,1,89,44,0,10,16,39,34,23,0,6
"4c07d11e-2053-851d-e053-ca3ca8c0ca7f",78,0,75,0,0,7,15,5,0,1,0,18
"4c07d11e-2059-851d-e053-ca3ca8c0ca7f",103,3,94,40,0,15,7,32,37,10,0,7
"4c07d11e-2347-851d-e053-ca3ca8c0ca7f",78,2,65,42,0,51,11,32,24,17,0,2
"4c07d11e-234e-851d-e053-ca3ca8c0ca7f",131,0,87,0,0,6,15,17,8,5,11,13
"4c07d11e-2361-851d-e053-ca3ca8c0ca7f",168,0,33,0,0,2,7,10,4,2,0,25
"4c07d11e-2373-851d-e053-ca3ca8c0ca7f",62,0,50,8,0,5,7,13,8,8,0,5
"4c07d11e-237e-851d-e053-ca3ca8c0ca7f",116,0,97,1,0,9,12,17,7,0,0,21
"4c07d11e-2388-851d-e053-ca3ca8c0ca7f",82,0,69,4,0,6,11,21,9,4,0,9
"4c07d11e-238b-851d-e053-ca3ca8c0ca7f",79,2,60,6,1,14,7,20,15,5,0,7
"4c07d11e-2398-851d-e053-ca3ca8c0ca7f",86,3,56,41,0,34,11,21,9,10,0,9
"4c07d11e-1fb8-851d-e053-ca3ca8c0ca7f",90,0,68,22,0,5,14,28,11,15,0,9
"4c07d11e-1fbb-851d-e053-ca3ca8c0ca7f",87,0,84,0,0,6,10,7,2,1,0,11
"4c07d11e-1fbc-851d-e053-ca3ca8c0ca7f",109,2,106,0,0,8,32,29,30,4,0,10
"4c07d11e-1fc9-851d-e053-ca3ca8c0ca7f",117,1,112,3,0,12,47,10,22,3,0,32
"4c07d11e-1fd9-851d-e053-ca3ca8c0ca7f",76,0,57,10,0,4,11,12,6,2,0,5
"4c07d11e-1fdc-851d-e053-ca3ca8c0ca7f",84,0,66,0,0,3,17,17,7,4,0,21
"4c07d11e-1fe1-851d-e053-ca3ca8c0ca7f",75,2,65,19,0,11,12,34,18,6,0,6
"4c07d11e-1fee-851d-e053-ca3ca8c0ca7f",76,1,62,5,0,5,9,19,8,7,0,6
"4c07d11e-2069-851d-e053-ca3ca8c0ca7f",79,0,65,0,0,3,8,3,2,1,0,18
"4c07d11e-2071-851d-e053-ca3ca8c0ca7f",71,0,59,0,0,10,12,9,3,1,0,14
"4c07d11e-2081-851d-e053-ca3ca8c0ca7f",102,0,99,0,0,6,15,10,5,6,1,18
"4c07d11e-208a-851d-e053-ca3ca8c0ca7f",99,0,90,1,0,6,11,24,3,10,0,7
"4c07d11e-208c-851d-e053-ca3ca8c0ca7f",91,0,82,1,0,1,13,4,0,1,0,15
"4c07d11e-2095-851d-e053-ca3ca8c0ca7f",95,2,83,4,0,15,12,23,14,5,0,8
"4c07d11e-2096-851d-e053-ca3ca8c0ca7f",88,0,77,0,0,3,11,13,3,2,0,14
"4c07d11e-20b3-851d-e053-ca3ca8c0ca7f",111,0,96,0,0,5,13,21,5,4,0,14
"4c07d11e-25ee-851d-e053-ca3ca8c0ca7f",95,0,62,1,0,10,8,14,5,2,0,21
"4c07d11e-25fe-851d-e053-ca3ca8c0ca7f",117,2,83,88,0,13,11,15,3,2,0,32
"4c07d11e-261c-851d-e053-ca3ca8c0ca7f",190,0,185,4,0,49,7,61,55,3,6,4
